uniqueId,uid,NormCode,SOQ
67158725,888942,005,2
65000173,888942,005,1
21087815,888942,401,2
21188999,888942,401,54
65038606,888942,005,1
21141356,888942,005,12
21038480,888942,005,1
21028786,888942,101,4
65000045,888942,005,40
21026564,888942,411,72
21087372,888942,005,1
65000175,888942,005,1
21141201,888942,011,2
20093128,888942,005,24
21083504,888942,101,12
68421177,888942,005,1
20271668,888942,001,7
65000178,888942,001,4
65000052,888942,001,24
21028788,888942,411,5
21135330,888942,005,1
21087377,888942,405,7
21051151,888942,005,1
65036972,888942,005,1
21038477,888942,005,20
68558777,888942,005,1
21039240,888942,005,12
68195031,888942,411,5
21090925,888942,005,1
65025136,888942,011,48
21071761,888942,401,40
21189192,888942,001,9
20093126,888942,005,1
65000315,888942,111,64
21087368,888942,005,1
68644416,888942,105,5
21038478,888942,005,3
21028784,888942,411,15
21031723,888942,005,1
67526330,888942,005,1
67898916,888942,005,1
68148519,888942,005,1
20280036,888942,005,30
21031714,888942,005,1
67070314,888942,005,1
65025031,888942,005,24
65000043,888942,005,16
21055185,888942,005,1
20296649,888942,111,24
21051154,888942,011,23
21189002,888942,001,24
21055185,888943,005,6
21038480,888943,005,16
21087824,888943,005,1
67613440,888943,011,3
21141354,888943,001,24
20296649,888943,005,1
21142890,888943,005,1
21141202,888943,101,29
21036758,888943,005,12
21051154,888943,105,1
21141183,888943,400,12
21051152,888943,005,1
65000309,888943,005,48
21095090,888943,005,12
21031723,888943,005,1
65000207,888943,005,1
68362155,888943,005,1
21038482,888943,401,2
68362154,888943,005,1
67386922,888943,401,2
67386924,888943,401,2
21028788,888943,005,1
21031713,888943,001,4
21141356,888943,005,24
67158727,888943,005,30
68362156,888943,411,48
65000237,888943,001,3
65000177,888943,011,3
20093126,888943,005,1
21031719,888943,005,1
21031718,888943,105,1
65000103,888943,005,1
21189377,888943,400,1
21031721,888943,101,48
20271665,888943,411,40
21189185,888943,001,16
65000097,888943,005,1
20260325,888943,105,2
20098682,888943,005,1
21038477,888943,001,1
65000178,888943,005,1
21071761,888943,005,28
21038481,888943,111,16
21038476,888943,005,20
21189192,888943,001,1
21141359,888943,001,24
21141185,888943,101,1
20271671,888943,005,1
65000175,888943,401,2
21039239,888943,001,1
21142889,888943,005,1
65025136,888943,001,16
67052108,888943,005,1
20064019,888943,005,20
21087366,888943,111,5
21189002,888943,005,1
68644416,888943,005,1
21141352,888943,411,54
21141610,888943,111,24
65000044,888943,105,2
67017903,888943,405,2
21087374,888943,005,1
68195031,888943,005,36
65000302,888944,005,36
21028786,888944,005,12
21038480,888944,005,1
21090925,888944,005,24
65000062,888944,001,7
20098682,888944,005,1
65025136,888944,105,1
21031723,888944,001,90
21142890,888944,005,1
21135330,888944,105,1
21039240,888944,005,1
21051153,888944,401,24
21087372,888944,005,1
68195031,888944,401,72
67014611,888944,005,1
65000301,888944,005,1
21038482,888944,005,4
21141201,888944,001,48
65000050,888944,005,1
21087826,888944,111,68
21087379,888944,005,1
65038606,888944,405,1
65000045,888944,105,4
20093126,888944,001,24
20103643,888944,400,1
65000173,888944,005,1
20273957,888944,005,6
21087377,888944,005,1
65025031,888944,111,7
21088946,888944,400,1
68644416,888944,005,16
20271665,888944,111,4
21188999,888944,005,1
68362154,888944,400,24
65000097,888944,005,20
21036758,888944,011,7
65000047,888944,101,96
65025035,888944,400,1
20271668,888944,401,4
20276672,888944,005,1
21087368,888944,005,1
67158725,888944,005,24
21090467,888944,400,1
21189002,888944,400,1
67158727,888944,005,1
21038478,888944,005,36
65000176,888944,001,4
20098611,888944,005,1
20280037,888944,101,96
20271671,888944,005,1
65000098,888944,411,48
21031712,888944,005,1
21087365,888944,005,1
21039239,888944,401,3
68520982,888944,400,12
67386922,888944,005,1
67386924,888944,005,1
20272817,888944,005,8
65000177,888944,005,1
65000099,888944,005,20
21028784,888944,101,16
21051152,888944,105,1
68362156,888944,005,6
21087819,888944,005,30
21038481,888944,400,16
21087816,888944,411,24
68362159,888944,001,4
21051154,888945,005,1
20271665,888945,411,4032
21038483,888945,005,1
68520973,888945,105,43
68362181,888945,011,888
21031723,888945,411,245
68558777,888945,001,216
21095090,888945,401,9
21189196,888945,401,21
21038318,888945,005,690
21088945,888945,005,3
68362154,888945,005,7
21026564,888945,005,1
65000043,888945,001,186
21142889,888945,111,1360
20093126,888945,005,6
21141183,888945,005,1
65000178,888945,111,244
65000174,888945,005,1
20271671,888945,001,240
65000045,888945,005,20
21031719,888945,005,1
21141355,888945,411,4740
68362156,888945,005,1
65000301,888945,005,12
21051151,888945,101,4080
65036972,888945,101,4080
65000052,888945,005,2
21055185,888945,011,176
21031720,888945,005,6
65000101,888945,011,1746
20260326,888945,005,2
21152627,888945,005,3388
65025136,888945,005,1560
67158723,888945,011,2340
65000309,888945,101,3576
21189002,888945,105,21
21083504,888945,001,624
20271669,888945,005,1
21039240,888945,005,12
21141200,888945,111,2073
20276669,888945,401,5
65000209,888945,005,1
21141359,888945,005,400
67500261,888945,005,16
21141201,888945,011,784
67052108,888945,005,5
21087823,888945,005,1
21142890,888945,105,20
65000050,888945,001,756
21141354,888945,005,1
21036758,888945,005,792
21131510,888945,105,34
68195031,888945,005,5
21028786,888945,011,32
65000175,888945,011,168
20280036,888945,405,35
67158727,888945,005,7
21087819,888945,005,12
65000062,888945,101,47
21028785,888945,400,12
65000315,888945,011,752
20280037,888945,401,2592
67606813,888945,005,1
20103643,888946,005,1
65000052,888946,011,5
21031723,888946,005,1
65000099,888946,101,29
21087377,888946,005,1
21141353,888946,101,96
65000058,888946,005,1
65038603,888946,405,2
21087824,888946,005,1
21189303,888946,105,2
65038606,888946,400,1
68362155,888946,005,6
68520982,888946,400,12
21038318,888946,005,1
21087371,888946,005,16
21038320,888946,001,16
21028784,888946,001,5
21038482,888946,005,1
21038483,888946,005,20
68594505,888946,005,28
68421177,888946,005,1
21090925,888946,005,12
68362158,888946,411,40
21038481,888946,400,1
21141359,888946,001,12
21141352,888946,005,36
67500261,888946,005,1
20272817,888946,005,1
68644416,888946,005,1
21189185,888946,001,4
65000177,888946,401,24
65000174,888946,401,2
20271671,888946,001,48
20271665,888946,005,1
67158725,888946,101,3
21087820,888946,005,24
21038478,888946,001,7
21087819,888946,005,12
20296649,888946,005,1
21051151,888946,005,30
65036972,888946,005,30
21038480,888946,105,3
21087815,888946,101,48
68362156,888946,001,12
21087825,888946,005,1
21189002,888946,111,16
68362154,888946,105,1
65000315,888946,005,1
65000062,888946,005,1
67613440,888946,401,36
21068907,888946,005,24
20273957,888946,005,1
20280037,888946,005,1
65000178,888946,001,3
65000173,888946,005,1
20276672,888946,005,20
68362182,888946,005,1
65025035,888946,111,2
68362180,888946,005,1
21031713,888946,401,2
65000302,888946,105,3
65000323,888946,001,5
65025137,888947,011,3
65000044,888947,005,2
21028789,888947,005,1
67014611,888947,005,4
21028787,888947,005,30
21142890,888947,105,6
65000174,888947,005,1
20280036,888947,001,4
65000045,888947,005,1
67158727,888947,005,24
21087815,888947,001,24
21038477,888947,005,1
21087371,888947,105,5
21141202,888947,001,3
65000099,888947,005,20
20103643,888947,411,36
21189377,888947,005,1
67158725,888947,005,1
67158723,888947,011,2
68362180,888947,005,3
67613440,888947,005,36
21141355,888947,005,16
65000208,888947,005,12
65000101,888947,005,1
68195038,888947,005,12
20098682,888947,105,6
20271668,888947,405,7
65000237,888947,005,1
21131510,888947,001,24
20064019,888947,005,24
20271671,888947,001,48
20296453,888947,005,1
65000047,888947,005,20
21051152,888947,401,2
21141352,888947,111,96
65000323,888947,111,6
21087824,888947,101,16
21018875,888947,011,4
65038606,888947,400,12
65000311,888947,005,2
21087366,888947,111,96
67386922,888947,101,14
67386924,888947,101,14
68362154,888947,005,1
65000103,888947,005,1
65000058,888947,111,58
21051151,888947,005,3
65036972,888947,005,3
21088946,888947,005,6
20093128,888947,005,28
21142889,888947,001,13
65000207,888947,005,1
21028788,888947,005,2
20093126,888947,105,6
65000315,888947,411,72
20276669,888947,005,1
20260325,888947,401,2
68362159,888947,411,5
65000177,888947,411,60
21071761,888947,411,15
21031718,888947,005,1
21188999,888947,005,1
21087372,888948,005,60
68362159,888948,005,1
21141202,888948,005,12
68362156,888948,405,2
21018875,888948,105,2
21131510,888948,005,6
21038320,888948,105,1
21141184,888948,401,24
65000062,888948,101,49
65000237,888948,005,1
20276672,888948,105,2
20271670,888948,005,1
21189002,888948,101,48
68362180,888948,001,24
21031719,888948,001,36
21087365,888948,401,1
20271671,888948,005,1
21189189,888948,001,16
20064019,888948,005,48
65000052,888948,005,1
68195038,888948,005,1
21087822,888948,001,3
20260326,888948,005,1
21090925,888948,005,1
20272817,888948,005,1
21036758,888948,111,16
65000175,888948,005,36
67526330,888948,005,1
67898916,888948,005,1
68148519,888948,005,1
20260325,888948,001,24
21028787,888948,005,1
20296453,888948,105,1
21090467,888948,001,24
65000209,888948,005,16
68362181,888948,001,2
20098611,888948,005,1
21051154,888948,411,54
21189196,888948,001,24
65000100,888948,400,1
21038476,888948,111,1
21141352,888948,005,1
65000173,888948,411,80
65000176,888948,005,24
65000097,888948,005,20
21068907,888948,005,28
21028785,888948,005,1
21051151,888948,001,24
65036972,888948,001,24
65038603,888948,401,1
21141355,888948,011,3
21028786,888948,400,12
21038477,888948,005,1
68362154,888948,400,1
20271668,888948,005,1
20067720,888948,101,24
21135330,888948,005,1
21038334,888948,011,12
21088945,888948,005,1
65000094,888948,001,24
21087815,888948,005,1
21038482,888948,005,1
20103643,888948,005,1
68421177,888948,005,20
65000315,888948,101,1
65000043,888949,005,2
21038334,888949,005,20
65000058,888949,005,12
21083504,888949,005,1
21031713,888949,005,2
20271670,888949,101,29
65000100,888949,400,1
67526330,888949,005,1
67898916,888949,005,1
68148519,888949,005,1
21038318,888949,401,2
21026564,888949,005,1
68362181,888949,011,36
65000046,888949,001,16
21031718,888949,005,1
65000208,888949,005,36
21028785,888949,001,5
65000045,888949,005,6
68362155,888949,400,1
67386922,888949,001,24
67386924,888949,001,24
21087372,888949,411,54
21051151,888949,001,48
65036972,888949,001,48
20272817,888949,005,1
21141354,888949,105,2
21068907,888949,400,12
21051152,888949,005,48
21141359,888949,005,1
21038476,888949,405,2
67014611,888949,001,24
68195031,888949,005,1
21031721,888949,401,1
65038606,888949,111,48
21141183,888949,101,16
20276672,888949,005,1
21031722,888949,101,4
21141185,888949,005,1
65000062,888949,005,1
21031712,888949,001,24
65000301,888949,005,16
65000175,888949,005,1
21088945,888949,005,1
21055185,888949,105,2
65000177,888949,111,48
65000173,888949,005,1
67017903,888949,005,1
21189002,888949,005,1
21036758,888949,105,1
65000044,888949,005,1
21051153,888949,005,56
20271669,888949,005,30
21152629,888949,005,1
21087822,888949,005,1
21071761,888949,001,2
21135330,888949,401,24
20271668,888949,005,20
21141201,888949,005,12
68362180,888949,001,20
21090925,888949,111,1
68362182,888949,005,1
21141200,888949,401,80
21090468,888949,105,2
65000058,888950,005,8
67052108,888950,005,1
21087815,888950,005,1
21026564,888950,401,2
21031714,888950,005,1
67070314,888950,005,1
65000237,888950,005,6
21036758,888950,101,32
21088946,888950,005,1
21189189,888950,005,1
21038320,888950,411,96
21028784,888950,005,1
20271669,888950,005,20
67386922,888950,005,36
67386924,888950,005,36
68362156,888950,401,2
68421177,888950,401,48
21189002,888950,400,12
65038606,888950,405,2
65000062,888950,005,1
21141201,888950,101,58
21039240,888950,011,54
68362182,888950,400,16
21087372,888950,111,1
21051153,888950,005,1
65025035,888950,005,1
67158723,888950,005,24
21028785,888950,005,1
21039239,888950,005,4
20272817,888950,401,48
21087374,888950,005,1
21031718,888950,005,1
21090925,888950,005,24
65000046,888950,401,72
21142889,888950,005,1
21141354,888950,105,2
65000209,888950,101,72
65025136,888950,005,1
65000047,888950,105,1
67526330,888950,401,1
67898916,888950,401,1
68148519,888950,401,1
21051154,888950,400,1
21087826,888950,111,96
21038483,888950,005,12
65000313,888950,111,1
65000044,888950,105,2
21028789,888950,005,1
21141356,888950,005,1
21038476,888950,005,30
65000097,888950,401,3
65000101,888950,105,1
20271671,888950,400,24
20280036,888950,005,1
21087825,888950,005,1
21038482,888950,005,6
21087823,888950,005,1
21087365,888950,005,1
68362159,888950,005,16
21038480,888950,401,1
65000099,888950,005,12
21090467,888950,400,1
68520973,888950,001,60
21141202,888950,005,1
68644416,888950,005,20
20280037,888951,005,1
67017903,888951,005,3
21141610,888951,405,16
21031713,888951,005,1
68362182,888951,001,496
21039240,888951,011,1548
68594505,888951,005,4
65000176,888951,101,1800
68195038,888951,101,1776
67158727,888951,005,1
21038323,888951,401,3024
21141185,888951,005,2
21087821,888951,005,744
68362158,888951,005,1
21141355,888951,005,3
67500261,888951,105,21
20271665,888951,005,1960
65038603,888951,005,12
21141200,888951,005,1
21141359,888951,005,6
68421177,888951,001,57
20273957,888951,011,360
21088945,888951,005,1
68362154,888951,005,1
65000323,888951,011,264
21028786,888951,005,2
21031720,888951,005,2
21071761,888951,400,12
21038320,888951,105,15
21141202,888951,111,560
21141352,888951,005,1
65000045,888951,401,8
21189189,888951,005,1
21087368,888951,411,1320
21087815,888951,005,1
65000103,888951,005,16
21028789,888951,005,1140
65000208,888951,401,13
21189303,888951,005,380
20296649,888951,005,1
21028788,888951,005,1
21031718,888951,105,18
21189192,888951,011,65
21031722,888951,401,7
21038334,888951,105,18
21087366,888951,401,864
21087819,888951,005,3
21142889,888951,411,87
68362156,888951,005,20
20260325,888951,111,19
65000058,888951,111,86
21087822,888951,011,120
21055185,888951,005,3
65000302,888951,001,66
67526330,888951,001,264
67898916,888951,001,264
68148519,888951,001,264
21090467,888951,011,1548
21031719,888951,005,1
65000174,888951,005,312
67386922,888951,001,544
67386924,888951,001,544
21051154,888951,101,1618
21038481,888951,005,828
65000173,888952,005,1
20280036,888952,405,5
21028789,888952,411,24
68362159,888952,005,1
21087821,888952,001,24
20271671,888952,005,1
65000315,888952,005,28
21152629,888952,005,1
20271670,888952,005,12
21038477,888952,401,1
21088945,888952,011,3
65025136,888952,005,2
21087366,888952,005,6
21141184,888952,005,30
21087823,888952,005,3
65025035,888952,005,3
21141185,888952,005,20
21087824,888952,001,24
21038320,888952,005,1
21028784,888952,005,3
65000045,888952,005,16
20273957,888952,101,9
65000094,888952,105,4
21141201,888952,001,12
21038482,888952,101,48
21051151,888952,011,5
65036972,888952,011,5
20067720,888952,005,1
21031714,888952,401,4
67070314,888952,401,4
20296649,888952,005,2
21038334,888952,005,36
67052108,888952,005,12
21189303,888952,005,1
68362154,888952,105,9
65025031,888952,005,24
21083504,888952,011,4
65000311,888952,400,12
21068907,888952,005,3
68594505,888952,105,5
65000103,888952,001,6
21141354,888952,001,24
68520973,888952,101,12
21087815,888952,001,3
21031723,888952,101,24
20260325,888952,101,16
21031713,888952,005,1
68195038,888952,401,18
21131510,888952,005,1
21141352,888952,401,1
67606813,888952,005,1
21031720,888952,401,20
65000208,888952,005,1
21141610,888952,005,1
20098682,888952,005,20
21087371,888952,111,8
21087822,888952,005,1
21141356,888952,011,2
67526330,888952,005,1
67898916,888952,005,1
68148519,888952,005,1
68362156,888952,005,1
21141355,888952,001,24
21189002,888952,005,24
65000047,888952,105,8
21141202,888952,401,5
67014611,888953,005,12
68362154,888953,005,36
21055185,888953,005,1
21095090,888953,005,1
21189002,888953,005,1
21031718,888953,105,4
68520973,888953,400,12
67386922,888953,005,1
67386924,888953,005,1
21031720,888953,105,1
21189189,888953,005,1
21087379,888953,005,1
21031722,888953,005,12
68362180,888953,005,112
21088608,888953,001,96
21152629,888953,401,8
65000043,888953,011,36
21039240,888953,101,8
65000098,888953,005,20
65000209,888953,405,1
21087815,888953,005,1
21087371,888953,005,1
67526330,888953,005,1
67898916,888953,005,1
68148519,888953,005,1
65000176,888953,001,24
21038318,888953,001,32
65000045,888953,001,48
21031712,888953,101,72
21087821,888953,005,1
65025031,888953,401,1
65038603,888953,005,6
21028789,888953,005,1
21087377,888953,401,96
20093128,888953,411,108
21088945,888953,101,1
21087819,888953,001,5
21087366,888953,401,2
68644416,888953,101,48
21087823,888953,005,1
21051152,888953,105,1
20271665,888953,001,32
21038323,888953,011,8
68594505,888953,005,1
65000309,888953,005,90
68362181,888953,101,32
65000311,888953,111,77
21141353,888953,401,240
65000301,888953,005,1
20271671,888953,005,72
21152627,888953,005,20
67158723,888953,005,1
65000178,888953,011,7
21028788,888953,001,60
68558777,888953,005,1
20260326,888953,005,1
65000103,888953,105,2
21141202,888953,005,16
21135330,888953,401,2
20296453,888953,005,1
21090925,888953,005,1
65038606,888953,011,54
21087822,888953,005,1
67500261,888953,005,1
21141201,888954,001,24
65000102,888954,005,12
21087371,888954,105,3
21189377,888954,111,16
67158727,888954,101,29
21087372,888954,005,12
20260326,888954,005,1
65000043,888954,005,72
20273957,888954,005,1
68594505,888954,005,1
21087819,888954,005,6
20093126,888954,005,1
21018875,888954,405,3
65000207,888954,005,24
68644416,888954,001,6
21141183,888954,111,120
65000103,888954,005,30
21088946,888954,001,16
21141185,888954,005,1
67613440,888954,005,1
65000237,888954,401,5
21141359,888954,005,16
21087368,888954,411,120
21055185,888954,005,1
21090925,888954,001,96
20067720,888954,005,1
20280037,888954,401,3
20271670,888954,005,1
21039240,888954,005,1
21083504,888954,005,28
21090467,888954,001,5
20064019,888954,001,20
21031712,888954,101,120
21189192,888954,005,1
65000178,888954,400,12
21071761,888954,005,1
20271665,888954,005,20
65038603,888954,105,3
21141354,888954,401,40
68362158,888954,401,18
67017903,888954,401,2
21051151,888954,001,24
65036972,888954,001,24
21031722,888954,005,20
21031713,888954,105,3
65025031,888954,105,2
65000044,888954,005,1
65025137,888954,101,3
21031719,888954,005,1
65000174,888954,401,1
65000048,888954,005,1
21095090,888954,011,12
21036758,888954,005,1
21028785,888954,005,1
21087825,888954,005,36
65000173,888954,005,1
65000177,888954,005,1
65000209,888954,005,1
21090926,888954,005,1
21090468,888954,101,6
21087819,888955,401,36
20271671,888955,005,28
21038320,888955,001,2
21028784,888955,005,1
21087823,888955,001,4
65038606,888955,005,1
21083504,888955,411,40
21141356,888955,005,1
21152629,888955,401,24
21028788,888955,005,12
21135330,888955,005,1
20260325,888955,001,2
20276672,888955,101,49
21068907,888955,105,2
65000050,888955,005,1
65000062,888955,005,1
67052108,888955,005,1
67158727,888955,400,1
21090468,888955,005,20
65000047,888955,005,1
21031723,888955,001,3
21088608,888955,005,1
21189002,888955,001,1
20103643,888955,005,1
21038477,888955,001,24
20280037,888955,400,1
21028785,888955,005,1
21141355,888955,001,4
21142890,888955,001,5
21038482,888955,105,4
65000052,888955,400,12
21038483,888955,001,24
21141184,888955,005,1
21087368,888955,001,2
21038323,888955,005,1
21087820,888955,005,48
21088946,888955,401,10
68362181,888955,011,2
21038478,888955,005,1
65000044,888955,101,72
65000175,888955,005,36
65000237,888955,005,12
21141354,888955,005,1
20271668,888955,005,16
68520982,888955,005,1
68644416,888955,005,20
65000094,888955,005,30
20271665,888955,005,1
68362159,888955,005,6
68362158,888955,011,2
21038476,888955,005,1
21141610,888955,105,3
21051152,888955,001,2
21051153,888955,101,3
21038480,888955,105,3
21018875,888955,405,5
65000099,888955,101,16
21051154,888955,001,4
65000102,888955,005,1
21031714,888955,400,1
67070314,888955,400,1
68558777,888955,005,24
65000176,888955,111,3
21088945,888955,005,1
20260326,888955,011,5
21087371,888955,005,1
68195031,888955,101,48
21141353,888956,005,1
21088945,888956,400,24
21087372,888956,105,2
21135330,888956,005,36
65000098,888956,005,24
68520982,888956,005,24
21189196,888956,005,1
65025136,888956,401,1
67606813,888956,005,1
21087825,888956,005,1
20273957,888956,005,1
67158725,888956,111,32
65000103,888956,400,1
21087815,888956,400,1
21095090,888956,111,1
21087819,888956,405,1
65000176,888956,411,32
65000048,888956,001,7
21189189,888956,400,1
21038476,888956,001,4
21142889,888956,005,1
21038483,888956,011,5
68362180,888956,105,1
21088608,888956,005,1
65000102,888956,005,1
68195031,888956,005,4
21038323,888956,005,20
20103643,888956,105,1
21087826,888956,411,48
20296453,888956,400,1
68362181,888956,111,48
20223740,888956,005,1
20223744,888956,005,1
21028788,888956,005,1
67052108,888956,101,58
20260326,888956,400,1
20098682,888956,401,24
65000315,888956,105,1
21031713,888956,005,4
65000311,888956,005,6
65025031,888956,401,24
21189192,888956,001,16
21028785,888956,005,1
21039240,888956,101,5
65000050,888956,400,12
21090926,888956,005,30
21141352,888956,400,24
20093128,888956,101,24
68362182,888956,005,1
65000301,888956,005,20
65000177,888956,005,1
67526330,888956,011,6
67898916,888956,011,6
68148519,888956,011,6
21028789,888956,005,1
21087366,888956,005,1
21141610,888956,005,1
20276669,888956,005,6
21038482,888956,005,1
21036758,888956,005,1
65000099,888956,005,12
21031723,888956,401,1
20280036,888956,005,1
65000178,888956,005,12
21031719,888956,001,24
21090925,888956,005,16
21152627,888956,005,8
21031714,888956,005,1
67070314,888956,005,1
67613440,888956,011,90
65000309,888957,005,1
21141200,888957,011,54
21189303,888957,101,6
68421177,888957,400,1
21087815,888957,011,3
21038334,888957,005,28
21031722,888957,005,12
20064019,888957,400,12
21038477,888957,005,1
20223740,888957,405,4
20223744,888957,405,4
65000311,888957,005,1
20093126,888957,005,1
21141356,888957,005,1
65000043,888957,005,1
20271668,888957,005,1
68362181,888957,101,32
65000175,888957,105,4
21087366,888957,005,1
21188999,888957,011,3
21038320,888957,011,4
21189377,888957,105,5
68195031,888957,005,1
65025031,888957,005,1
21018875,888957,005,6
21088946,888957,005,24
21087819,888957,001,48
21031720,888957,001,3
65000102,888957,005,1
65000099,888957,401,48
65000103,888957,001,3
65000045,888957,005,1
21152629,888957,005,1
65000100,888957,101,11
65000302,888957,005,1
21095090,888957,411,90
68362182,888957,001,48
65000323,888957,005,1
68362180,888957,005,1
21141183,888957,401,20
68362154,888957,005,1
21031723,888957,401,2
21141359,888957,401,5
65000174,888957,005,20
67526330,888957,411,9
67898916,888957,411,9
68148519,888957,411,9
21026564,888957,101,68
65000058,888957,005,1
65000313,888957,005,24
20271671,888957,005,1
65000177,888957,005,36
20280037,888957,005,1
68594505,888957,011,4
21087821,888957,005,20
65000209,888957,005,12
67500261,888957,011,9
65000098,888957,105,4
21131510,888957,011,3
21141610,888957,105,4
21031712,888957,111,96
20067720,888957,001,9
21087365,888957,005,30
21142890,888957,001,2
65000046,888957,005,1
67052108,888957,005,16
21087377,888957,101,48
21141356,888958,105,1
65000100,888958,005,1
20067720,888958,101,1
65000301,888958,101,1
21051151,888958,005,1
65036972,888958,005,1
21028788,888958,101,24
20271669,888958,005,1
65025136,888958,005,1
21087377,888958,001,24
20271665,888958,401,40
65000311,888958,005,1
21087365,888958,005,1
21087824,888958,005,1
68195031,888958,011,3
21141352,888958,005,16
67613440,888958,005,20
67052108,888958,005,1
21141184,888958,105,1
20093128,888958,111,48
21087371,888958,005,36
20276672,888958,005,1
21038334,888958,005,20
21038481,888958,405,1
68362154,888958,105,1
21087816,888958,001,2
21031719,888958,411,36
67158727,888958,005,24
21087374,888958,005,1
21039240,888958,411,24
21087825,888958,005,30
65000098,888958,005,1
21095090,888958,005,1
68195038,888958,005,6
21142890,888958,005,1
68594505,888958,101,20
68362155,888958,005,28
67158723,888958,011,3
65000309,888958,005,1
65000094,888958,111,16
21038477,888958,001,16
21087819,888958,005,1
68520973,888958,005,1
21188999,888958,001,16
21087366,888958,401,1
65000058,888958,005,1
21141201,888958,005,1
21141610,888958,001,24
21141183,888958,005,12
21141185,888958,401,1
68362158,888958,001,24
65000173,888958,401,2
65000315,888958,401,1
20271668,888958,105,1
68362180,888958,005,1
21087826,888958,005,12
21141355,888958,005,1
21028785,888958,400,12
21071761,888958,011,2
21189185,888958,005,1
20271665,888959,005,2
65025136,888959,001,2
21141183,888959,401,2
21087816,888959,005,1
67606813,888959,411,24
21031721,888959,001,3
21087820,888959,005,1
20093128,888959,005,1
21087823,888959,101,16
21038318,888959,105,1
67613440,888959,001,24
21087819,888959,005,1
21051152,888959,001,24
21142890,888959,005,1
21141359,888959,005,20
21087821,888959,105,4
21141610,888959,005,36
21189192,888959,111,48
21038481,888959,105,1
21038334,888959,005,24
65000045,888959,101,3
20271669,888959,101,1
21087366,888959,005,3
21141184,888959,005,3
65000046,888959,005,1
65025031,888959,405,3
68362156,888959,001,3
65000094,888959,005,1
21135330,888959,101,29
68644416,888959,005,3
65000313,888959,005,28
21141201,888959,005,1
21031720,888959,001,3
67386922,888959,001,3
67386924,888959,001,3
21087365,888959,011,36
67158727,888959,005,16
21071761,888959,005,1
20103643,888959,005,1
21031722,888959,005,1
65000177,888959,001,2
65000301,888959,005,1
68195031,888959,401,1
21051154,888959,401,20
20098682,888959,400,12
21189185,888959,105,4
21088945,888959,001,2
21188999,888959,401,18
65000176,888959,005,6
65000207,888959,005,1
65000175,888959,005,24
67526330,888959,005,2
67898916,888959,005,2
68148519,888959,005,2
65000062,888959,101,24
20093126,888959,401,1
21028784,888959,005,12
20064019,888959,005,1
21141185,888959,005,1
65000043,888959,005,30
65000103,888959,005,1
20296649,888959,001,2
20260325,888959,005,20
21189002,888959,401,5
65025137,888959,005,12
65000103,888960,005,56
20271665,888960,005,1
21038320,888960,001,24
21028789,888960,401,2
65000177,888960,101,8
21087822,888960,005,1
65025031,888960,005,30
65000045,888960,005,1
65000174,888960,001,3
21141201,888960,401,1
67613440,888960,005,1
21031722,888960,101,144
65000094,888960,001,4
21038334,888960,101,49
21038323,888960,411,60
21189192,888960,001,4
21068907,888960,105,5
67526330,888960,005,36
67898916,888960,005,36
68148519,888960,005,36
65000048,888960,001,5
68362156,888960,400,12
67386922,888960,005,1
67386924,888960,005,1
65000050,888960,011,2
65000173,888960,005,1
67052108,888960,005,1
65025137,888960,005,1
21028784,888960,105,7
65000098,888960,005,2
21189377,888960,001,4
21038482,888960,101,96
21141185,888960,005,1
21141359,888960,005,16
65000062,888960,005,2
21031721,888960,005,12
65025136,888960,005,72
68195038,888960,001,4
65000099,888960,401,3
68362182,888960,005,6
21090468,888960,005,12
20271668,888960,005,1
21051152,888960,105,6
65000309,888960,001,24
21088945,888960,005,1
20067720,888960,405,5
68421177,888960,005,1
21087371,888960,111,48
21141184,888960,105,5
65000043,888960,401,7
67606813,888960,401,48
21031718,888960,005,1
20093126,888960,411,54
65000044,888960,005,1
21087815,888960,005,40
21051153,888960,001,48
21189303,888960,011,48
20276669,888960,005,1
21087826,888960,005,20
21189189,888960,005,2
21087368,888960,101,6
20103643,888960,005,1
21087374,888960,005,1
21087820,888960,001,24
68644416,888960,005,1
21135330,888961,005,1
20280036,888961,005,1
21038334,888961,111,192
21028789,888961,101,168
21036758,888961,411,13
65000043,888961,005,12
21051152,888961,005,36
21189192,888961,005,1
68594505,888961,005,1
21028786,888961,011,24
68362155,888961,005,24
21071761,888961,001,9
21090468,888961,105,17
21028785,888961,111,15
67014611,888961,005,4
67158727,888961,105,12
68362159,888961,005,20
21031714,888961,011,49
67070314,888961,011,49
21141202,888961,005,1
21038481,888961,005,16
21038320,888961,005,6
21088608,888961,005,28
21028788,888961,401,72
21031721,888961,005,2
65000313,888961,005,1
20223740,888961,411,160
20223744,888961,411,160
65025035,888961,005,1
21141610,888961,011,9
21039240,888961,001,24
21087825,888961,005,3
21087366,888961,005,1
20296453,888961,005,1
21088945,888961,105,14
21189303,888961,111,27
65000062,888961,401,120
21090467,888961,411,13
67158725,888961,101,48
21189002,888961,001,24
21051153,888961,005,1
65000052,888961,005,3
21087816,888961,005,1
21055185,888961,005,1
21152627,888961,005,1
67052108,888961,400,12
67606813,888961,005,11
65000094,888961,005,40
21026564,888961,005,72
21087815,888961,101,87
20093126,888961,411,28
21141359,888961,011,5
20260325,888961,005,24
21087820,888961,001,144
21141355,888961,005,5
65000044,888961,411,13
65000309,888961,005,1
21038477,888961,001,8
68362154,888961,405,18
