uid,uniqueId,SQ
10125,67009439,10
10125,67014146,7
10125,67205658,9
10125,67449892,3
10125,67659987,8
10125,67869638,9
10125,67954942,3
10125,68156718,9
10125,68355150,1
10125,68387174,5
10125,68483751,2
10125,20237430,1
10125,20289430,1
10125,21074109,10
10125,21140037,8
10125,67072324,5
10125,67109735,6
10125,67401292,3
10125,67462732,3
10125,67540246,7
10125,67601128,9
10125,67718424,5
10125,67748859,10
10125,67776968,9
10125,68413320,1
10125,68483760,1
10125,68596668,9
10125,68619827,8
10125,68638693,4
10125,68653155,6
10125,68655887,8
10125,20272579,10
10125,21069331,2
10125,21131286,7
10125,21184352,3
10125,67009513,4
10125,67054801,2
10125,67055547,8
10125,67061082,3
10125,67324932,3
10125,67326631,2
10125,67417245,6
10125,67462655,6
10125,67462745,6
10125,67542013,4
10125,67876431,2
10125,68149395,6
10125,68655648,9
10125,21184466,7
10125,67052343,4
10125,67067517,8
10125,67112134,5
10125,67538964,5
10125,67659984,5
10125,67701647,8
10125,67750299,10
10125,67909279,10
10125,68135683,4
10125,68164257,8
10125,68515338,9
10125,68620097,8
10125,68652913,4
10125,20226154,5
10125,20265487,8
10125,21024826,7
10125,21037878,9
10125,21076001,2
10125,67038102,3
10125,67069723,4
10125,67072322,3
10125,67112136,7
10125,67402274,5
10125,67583192,3
10125,67714068,9
10125,67716939,10
10125,67730248,9
10125,68143606,7
10125,68620137,8
10125,20295563,4
10125,21072115,6
10125,67339090,1
10125,67373302,3
10125,67462672,3
10125,67536280,1
10125,67552122,3
10125,67652193,4
10125,67726686,7
10125,67730281,2
10125,67733089,10
10125,67978662,3
10125,68159668,9
10125,68344008,9
10125,68416693,4
10125,20240580,1
10125,21068990,1
10125,21076016,7
10125,67073714,5
10125,67191033,4
10125,67487034,5
10125,67679173,4
10125,67981283,4
10125,68198957,8
10125,68284620,1
10125,68471270,1
10125,68613881,2
10125,20261797,8
10125,20288920,1
10125,21156854,5
10125,67466246,7
10125,67658458,9
10125,67700453,4
10125,68281584,5
10125,68342272,3
10125,68426930,1
10125,68655975,6
10125,75020654,5
10125,20200990,1
10125,20254602,3
10125,20265855,6
10125,20289230,1
10125,67472943,4
10125,68258876,7
10125,68417460,1
10125,68553427,8
10125,20262640,1
10125,20293403,4
10125,21036777,8
10125,67050501,2
10125,67401074,5
10125,67563628,9
10125,67802671,2
10125,21080258,9
10125,66810951,2
10125,67070177,8
10125,67418547,8
10125,67770425,6
10125,67860702,3
10125,68148529,10
10125,68188811,2
10125,68386257,8
10125,68460683,4
10125,68649306,7
10125,75019840,1
10125,21072087,8
10125,66811344,5
10125,67007010,1
10125,67163877,8
10125,68508717,8
10125,21010333,4
10125,21069110,1
10125,67011496,7
10125,67076054,5
10125,67165881,2
10125,67395426,7
10125,67468544,5
10125,67470566,7
10125,67909280,1
10125,68643949,10
10125,75018883,4
10125,21135158,9
10125,66814099,10
10125,67511697,8
10125,67562558,9
10125,67581899,10
10125,67950274,5
10125,68343742,3
10125,21071481,2
10125,67712371,2
10125,67772222,3
10125,67934713,4
10125,67962992,3
10125,67999958,9
10125,68265270,1
10125,68381633,4
10125,G0001920,1
10125,21072853,4
10125,67323439,10
10125,67499818,9
10125,67639884,5
10125,67867904,5
10125,68663789,10
10125,20104358,9
10125,21037993,4
10125,21130877,8
10125,67049797,8
10125,67174202,3
10125,67339099,10
10125,67825848,9
10125,68612365,6
10125,66813119,10
10125,66819536,7
10125,67026654,5
10125,67132466,7
10125,67772226,7
10125,68345742,3
10125,21074026,7
10125,67100418,9
10125,67102048,9
10125,67462038,9
10125,67724499,10
10125,67925283,4
10125,67932901,2
10125,68353526,7
10125,68381012,3
10125,68508734,5
10125,68512926,7
10125,20279962,3
10125,67460976,7
10125,67737634,5
10125,68486846,7
10125,21076276,7
10125,67112459,10
10125,67292067,8
10125,67328891,2
10125,67730905,6
10125,67935266,7
10125,67989760,1
10125,68130050,1
10125,68192036,7
10125,68197152,3
10125,20267073,4
10125,20289237,8
10125,21130318,9
10125,67452554,5
10125,68114846,7
10125,68610020,1
10125,68681903,4
10125,20261856,7
10125,68360953,4
10125,67701812,3
10125,67703491,2
10125,68300874,5
10125,68363073,4
10125,68413346,7
10125,68483747,8
10125,68557921,2
10125,67022507,8
10125,67051035,6
10125,68142344,5
10125,68197453,4
10125,68292161,2
10125,68306494,5
10125,68340505,6
10125,67543357,8
10125,67775079,10
10125,67876424,5
10125,67978672,3
10125,68553442,3
10125,20265179,10
10125,67050540,1
10125,67659986,7
10125,67152838,9
10125,67177232,3
10125,67485761,2
10125,20261920,1
10125,67545235,6
10125,67681679,10
10125,21045882,3
10125,67730288,9
10125,68142535,6
10125,67863745,6
10125,68506903,4
10125,67464286,7
10125,20086671,2
10125,67241014,5
10125,67307131,2
10125,20296453,4
10125,67884478,9
10125,68386247,8
10125,67011370,1
10125,68344010,1
10125,75019084,5
10125,67472797,8
10125,67659648,9
10125,67051705,6
10125,67974137,8
10125,67013977,8
10125,67472786,7
10125,68412065,6
10125,67247693,4
10125,67487038,9
10125,75018641,2
10125,75019481,2
10125,67395838,9
10125,67231341,2
10125,21037212,3
10125,21075016,7
10125,67959069,10
10125,67318983,4
10125,21075339,10
10125,67108432,3
10125,67038169,10
10125,68128356,7
10125,68524350,1
10125,67616079,10
10125,67704592,3
10125,68295464,5
10125,67349278,9
10125,67159205,6
10125,68657196,7
10125,21134588,9
10125,68460679,10
10125,67909281,2
10125,75017598,9
10125,20283179,10
10125,21075437,8
10125,21135795,6
10125,65024839,10
10125,67058911,2
10125,67112130,1
10125,67143225,6
10125,67175154,5
10125,67521250,1
10125,67601126,7
10125,67825727,8
10125,67852482,3
10125,67867902,3
10125,68135992,3
10125,68142549,10
10125,68182250,1
10125,68187970,1
10125,68198956,7
10125,68364554,5
10125,68370644,5
10125,68382414,5
10125,68508738,9
10125,68642679,10
10125,68655642,3
10125,20224867,8
10125,20240569,10
10125,21037690,1
10125,21070434,5
10125,21073328,9
10125,21151365,6
10125,65024838,9
10125,67007687,8
10125,67332990,1
10125,67401273,4
10125,67425743,4
10125,67431242,3
10125,67431398,9
10125,67469605,6
10125,67507725,6
10125,67541990,1
10125,67559949,10
10125,67612170,1
10125,67741701,2
10125,67750304,5
10125,67750307,8
10125,67761219,10
10125,67772225,6
10125,67865085,6
10125,67871676,7
10125,67955281,2
10125,68345829,10
10125,68382406,7
10125,68405403,4
10125,68413322,3
10125,68431490,1
10125,68638830,1
10125,68671122,3
10125,20099188,9
10125,20231203,4
10125,20261858,9
10125,20295584,5
10125,21024819,10
10125,21070890,1
10125,21075344,5
10125,21134299,10
10125,67010911,2
10125,67094567,8
10125,67132447,8
10125,67134440,1
10125,67146614,5
10125,67272057,8
10125,67324930,1
10125,67365312,3
10125,67379447,8
10125,67462738,9
10125,67552126,7
10125,67715863,4
10125,67768930,1
10125,67954938,9
10125,67987365,6
10125,68416863,4
10125,68508724,5
10125,68586641,2
10125,68589014,5
10125,20101116,7
10125,21011706,7
10125,21070558,9
10125,21131259,10
10125,21140038,9
10125,21158011,2
10125,67100482,3
10125,67319048,9
10125,67419154,5
10125,67423886,7
10125,67449890,1
10125,67468968,9
10125,67472465,6
10125,67563584,5
10125,67659654,5
10125,67741703,4
10125,67770437,8
10125,67802664,5
10125,68381016,7
10125,68565677,8
10125,68572842,3
10125,68654745,6
10125,20264865,6
10125,21069188,9
10125,21132979,10
10125,21151380,1
10125,67007828,9
10125,67009441,2
10125,67012041,2
10125,67044181,2
10125,67065047,8
10125,67122977,8
10125,67172596,7
10125,67472788,9
10125,67540283,4
10125,67562468,9
10125,67575963,4
10125,67770428,9
10125,68175119,10
10125,68197061,2
10125,68198807,8
10125,68233865,6
10125,68367348,9
10125,68440905,6
10125,68514290,1
10125,21010897,8
10125,21069259,10
10125,21079619,10
10125,62072034,5
10125,67172127,8
10125,67260694,5
10125,67319012,3
10125,67521246,7
10125,67681594,5
10125,67700580,1
10125,67716235,6
10125,67770434,5
10125,67953263,4
10125,68143442,3
10125,68151253,4
10125,68187972,3
10125,68368225,6
10125,68417723,4
10125,68515328,9
10125,20102075,6
10125,20240593,4
10125,20275958,9
10125,21021065,6
10125,21023628,9
10125,21036048,9
10125,21070435,6
10125,21080256,7
10125,67009409,10
10125,67009411,2
10125,67258023,4
10125,67319028,9
10125,67376951,2
10125,67379443,4
10125,67486142,3
10125,67504761,2
10125,67504765,6
10125,67542958,9
10125,67545422,3
10125,67552128,9
10125,67583186,7
10125,67671112,3
10125,67718428,9
10125,67726674,5
10125,68339352,3
10125,68351707,8
10125,68417607,8
10125,68460681,2
10125,68483749,10
10125,21072084,5
10125,67035277,8
10125,67112465,6
10125,67163771,2
10125,67477377,8
10125,67538929,10
10125,67545246,7
10125,67559947,8
10125,67679175,6
10125,67788360,1
10125,67894332,3
10125,68116850,1
10125,68151856,7
10125,68525066,7
10125,68671354,5
10125,21136841,2
10125,67032752,3
10125,67056301,2
10125,67464434,5
10125,67466262,3
10125,67541951,2
10125,67565155,6
10125,67725817,8
10125,67744773,4
10125,68292163,4
10125,68458917,8
10125,68484797,8
10125,68542852,3
10125,68550237,8
10125,68581001,2
10125,68655643,4
10125,21023436,7
10125,21071489,10
10125,21075502,3
10125,21080266,7
10125,66812930,1
10125,66818854,5
10125,67051031,2
10125,67065045,6
10125,67086655,6
10125,67453805,6
10125,67504768,9
10125,67521140,1
10125,67538937,8
10125,67552118,9
10125,67706639,10
10125,67706646,7
10125,67730425,6
10125,67869341,2
10125,67949320,1
10125,68116852,3
10125,68135829,10
10125,68161806,7
10125,68207967,8
10125,68295458,9
10125,68362822,3
10125,68385170,1
10125,68445112,3
10125,68471280,1
10125,68491054,5
10125,68553443,4
10125,68684807,8
10125,68684808,9
10125,20100127,8
10125,20278308,9
10125,20278654,5
10125,21023729,10
10125,21037991,2
10125,21068427,8
10125,21070908,9
10125,21075018,9
10125,21131280,1
10125,67007025,6
10125,67007830,1
10125,67132460,1
10125,67321279,10
10125,67401294,5
10125,67466859,10
10125,67469957,8
10125,67730290,1
10125,67750306,7
10125,67768290,1
10125,67975931,2
10125,68148667,8
10125,68164255,6
10125,68273060,1
10125,68345821,2
10125,68543260,1
10125,68563429,10
10125,68565605,6
10125,68620274,5
10125,20263448,9
10125,20289357,8
10125,21037739,10
10125,21079786,7
10125,21130351,2
10125,21130886,7
10125,67033288,9
10125,67120903,4
10125,67521148,9
10125,67671117,8
10125,67674232,3
10125,67775083,4
10125,67978660,1
10125,68343737,8
10125,68613820,1
10125,68613824,5
10125,68656651,2
10125,20084210,1
10125,20213046,7
10125,20270215,6
10125,21131363,4
10125,67009453,4
10125,67044483,4
10125,67125880,1
10125,67129395,6
10125,67292061,2
10125,67727274,5
10125,67788361,2
10125,67848939,10
10125,67981273,4
10125,68417737,8
10125,68431728,9
10125,68544675,6
10125,68638832,3
10125,68653140,1
10125,68671111,2
10125,20289356,7
10125,21037287,8
10125,67018520,1
10125,67072989,10
10125,67490533,4
10125,67753696,7
10125,67787064,5
10125,68113123,4
10125,68179913,4
10125,68275680,1
10125,68300870,1
10125,68300912,3
10125,68338243,4
10125,68342166,7
10125,68365715,6
10125,68417447,8
10125,20062276,7
10125,20109069,10
10125,20207341,2
10125,21023678,9
10125,21071487,8
10125,67026655,6
10125,67157150,1
10125,67431239,10
10125,67485741,2
10125,67679320,1
10125,68413627,8
10125,68425641,2
10125,68460648,9
10125,68514286,7
10125,68649757,8
10125,68684966,7
10125,20240568,9
10125,20265853,4
10125,21069195,6
10125,67014147,8
10125,67049679,10
10125,67064981,2
10125,67157915,6
10125,67477384,5
10125,67718410,1
10125,67867905,6
10125,67930522,3
10125,68149617,8
10125,68187988,9
10125,68342270,1
10125,68518756,7
10125,34090899,10
10125,67165887,8
10125,67423885,6
10125,67499816,7
10125,67540281,2
10125,67544778,9
10125,67630376,7
10125,68121807,8
10125,68207974,5
10125,68472662,3
10125,68550650,1
10125,68642045,6
10125,21069932,3
10125,67028182,3
10125,67041951,2
10125,67056759,10
10125,67122963,4
10125,67292065,6
10125,67293216,7
10125,67379694,5
10125,67541913,4
10125,67562560,1
10125,67714075,6
10125,67732082,3
10125,67737648,9
10125,67787634,5
10125,67825851,2
10125,67960770,1
10125,68342314,5
10125,68508725,6
10125,68553423,4
10125,68596669,10
10125,G0001830,1
10125,20207346,7
10125,20265847,8
10125,20280816,7
10125,21011021,2
10125,21184126,7
10125,67258028,9
10125,67354066,7
10125,67608770,1
10125,67826020,1
10125,67855031,2
10125,68199662,3
10125,68271652,3
10125,68350059,10
10125,68381644,5
10125,68480877,8
10125,68568699,10
10125,75018195,6
10125,20097712,3
10125,20239293,4
10125,20239303,4
10125,20264902,3
10125,20296262,3
10125,21068867,8
10125,67073712,3
10125,67085312,3
10125,67163777,8
10125,68151348,9
10125,68292158,9
10125,68339143,4
10125,68417613,4
10125,68457872,3
10125,68608980,1
10125,20278972,3
10125,21130327,8
10125,21141568,9
10125,67037766,7
10125,67132401,2
10125,67616076,7
10125,67714081,2
10125,67771924,5
10125,67843822,3
10125,67936794,5
10125,68172035,6
10125,68416340,1
10125,20099179,10
10125,67051701,2
10125,67172684,5
10125,67796410,1
10125,67874603,4
10125,67954541,2
10125,68518753,4
10125,68565612,3
10125,68587327,8
10125,68654985,6
10125,20061351,2
10125,20240591,2
10125,21075506,7
10125,21131499,10
10125,66813287,8
10125,67009593,4
10125,67402903,4
10125,68342168,9
10125,68366193,4
10125,68553418,9
10125,21074030,1
10125,67150452,3
10125,67338990,1
10125,67378179,10
10125,67783536,7
10125,67787130,1
10125,68175196,7
10125,68373727,8
10125,68463833,4
10125,68597793,4
10125,21130454,5
10125,21131256,7
10125,21136840,1
10125,67023344,5
10125,67112469,10
10125,67462736,7
10125,67562458,9
10125,67565144,5
10125,67576485,6
10125,67770431,2
10125,68141991,2
10125,20295565,6
10125,61062931,2
10125,67053390,1
10125,67348998,9
10125,67468942,3
10125,67575957,8
10125,67588988,9
10125,67910169,10
10125,68116802,3
10125,68381647,8
10125,68428815,6
10125,75019083,4
10125,20288921,2
10125,21025518,9
10125,21070090,1
10125,67083183,4
10125,67511699,10
10125,67954534,5
10125,68143447,8
10125,68445114,5
10125,20077059,10
10125,21141567,8
10125,67012351,2
10125,67056735,6
10125,67373304,5
10125,67466243,4
10125,67544768,9
10125,67544774,5
10125,67770423,4
10125,67852003,4
10125,67929272,3
10125,68345739,10
10125,68351709,10
10125,68655977,8
10125,21069257,8
10125,21071415,6
10125,21073698,9
10125,21075117,8
10125,21076015,6
10125,67308175,6
10125,67390609,10
10125,67838328,9
10125,67953266,7
10125,68142335,6
10125,68161545,6
10125,68471434,5
10125,68553433,4
10125,68609018,9
10125,68613850,1
10125,68655972,3
10125,68659000,1
10125,68681999,10
10125,20278966,7
10125,21071560,1
10125,67525768,9
10125,67630381,2
10125,67752122,3
10125,68197411,2
10125,20074366,7
10125,20249838,9
10125,20269289,10
10125,21069914,5
10125,67319000,1
10125,67562464,5
10125,67581138,9
10125,68123650,1
10125,68388168,9
10125,20289388,9
10125,21156860,1
10125,67174207,8
10125,67464478,9
10125,67565069,10
10125,67982296,7
10125,68440907,8
10125,68459258,9
10125,67452556,7
10125,20093423,4
10125,21069754,5
10125,67440188,9
10125,67880266,7
10125,68145865,6
10125,68181727,8
10125,68339199,10
10125,20240581,2
10125,20264854,5
10125,67038392,3
10125,67162445,6
10125,68653025,6
10125,68197549,10
10125,68553430,1
10125,67099265,6
10125,67326602,3
10125,68268385,6
10125,68271243,4
10125,20247828,9
10125,68601492,3
10125,21131508,9
10125,67003223,4
10125,67159207,8
10125,67326641,2
10125,67730276,7
10125,67742523,4
10125,67925249,10
10125,68382802,3
10125,68420006,7
10125,21037196,7
10125,67456415,6
10125,67788349,10
10125,67962970,1
10125,68553424,5
10125,68571717,8
10125,20289236,7
10125,67395831,2
10125,67882059,10
10125,67954142,3
10125,20261734,5
10125,21184992,3
10125,67395455,6
10125,68417564,5
10125,67348992,3
10125,68514298,9
10125,67766644,5
10125,68366191,2
10125,68670030,1
10125,67329079,10
10125,67385103,4
10125,67146626,7
10125,68417450,1
10125,68613875,6
10125,67502119,10
10125,68141906,7
10125,75018640,1
10125,67119596,7
10125,67124995,6
10125,67987009,10
10125,67462733,4
10125,67980352,3
10125,67855027,8
10125,67865230,1
10125,67884483,4
10125,21140058,9
10125,67009376,7
10125,67636378,9
10125,68213374,5
10125,66813286,7
10125,75020652,3
10125,67999955,6
10125,68491005,6
10125,21069181,2
10125,67863651,2
10125,20239312,3
10125,67033214,5
10125,68417720,1
10125,34090545,6
10125,68260459,10
10125,21140984,5
10125,67525759,10
10125,67855015,6
10125,75020531,2
10125,67402901,2
10045,20071645,6
10045,20075428,9
10045,20239342,3
10045,20265851,2
10045,20296218,9
10045,21035372,3
10045,67009486,7
10045,67018353,4
10045,67032277,8
10045,67052346,7
10045,67469019,10
10045,67504762,3
10045,67562557,8
10045,67652196,7
10045,67730225,6
10045,67826018,9
10045,67909278,9
10045,67950271,2
10045,67954144,5
10045,68121973,4
10045,68145786,7
10045,68154483,4
10045,68182253,4
10045,68363071,2
10045,68448754,5
10045,68458930,1
10045,68514294,5
10045,68653133,4
10045,68660011,2
10045,20064976,7
10045,20246067,8
10045,21010385,6
10045,21183718,9
10045,67007028,9
10045,67014426,7
10045,67096421,2
10045,67132788,9
10045,67357002,3
10045,67395960,1
10045,67402719,10
10045,67462656,7
10045,67472794,5
10045,67659645,6
10045,67671124,5
10045,67720274,5
10045,67852719,10
10045,67884551,2
10045,68452926,7
10045,68476574,5
10045,68596662,3
10045,68642089,10
10045,68649771,2
10045,68659010,1
10045,20068317,8
10045,20213583,4
10045,20234557,8
10045,20234565,6
10045,20246084,5
10045,20296309,10
10045,21023634,5
10045,21037214,5
10045,21058471,2
10045,21068925,6
10045,21149840,1
10045,67165586,7
10045,67483677,8
10045,67542965,6
10045,67630379,10
10045,67706424,5
10045,67714425,6
10045,67771970,1
10045,67981467,8
10045,68350078,9
10045,68497458,9
10045,68571721,2
10045,68620131,2
10045,68670034,5
10045,20115394,5
10045,20272593,4
10045,21147352,3
10045,21186536,7
10045,67047640,1
10045,67051037,8
10045,67161368,9
10045,67174367,8
10045,67417259,10
10045,67426891,2
10045,67453808,9
10045,67462796,7
10045,67465326,7
10045,67469452,3
10045,67485493,4
10045,67771910,1
10045,67777451,2
10045,67868154,5
10045,67870353,4
10045,67987005,6
10045,68187994,5
10045,68188805,6
10045,68188821,2
10045,68345734,5
10045,68345825,6
10045,68565615,6
10045,68596665,6
10045,68620115,6
10045,68671362,3
10045,75020069,10
10045,20265457,8
10045,21076007,8
10045,67090560,1
10045,67339074,5
10045,67385124,5
10045,67398082,3
10045,67466245,6
10045,67483361,2
10045,67486060,1
10045,67849530,1
10045,67950289,10
10045,67980136,7
10045,68406998,9
10045,68610019,10
10045,20075427,8
10045,20211353,4
10045,20249673,4
10045,20255426,7
10045,20255485,6
10045,20264737,8
10045,21068994,5
10045,21069300,1
10045,67039339,10
10045,67112128,9
10045,67451849,10
10045,67837825,6
10045,67843818,9
10045,67884479,10
10045,67899162,3
10045,67954555,6
10045,67975930,1
10045,68142118,9
10045,68175135,6
10045,68307743,4
10045,68381631,2
10045,68383813,4
10045,68396033,4
10045,68405401,2
10045,68596659,10
10045,68687273,4
10045,21134297,8
10045,67009433,4
10045,67102308,9
10045,67124578,9
10045,67165588,9
10045,67294909,10
10045,67379441,2
10045,67390308,9
10045,67425741,2
10045,67470614,5
10045,67538925,6
10045,67581679,10
10045,67587799,10
10045,67630374,5
10045,67733946,7
10045,67852472,3
10045,67954230,1
10045,67980138,9
10045,68197060,1
10045,68284628,9
10045,68339197,8
10045,68382558,9
10045,20105544,5
10045,20234563,4
10045,21009569,10
10045,21011837,8
10045,21070141,2
10045,21070234,5
10045,67069721,2
10045,67100431,2
10045,67124993,4
10045,67191611,2
10045,67326616,7
10045,67468927,8
10045,67626343,4
10045,67664522,3
10045,67688125,6
10045,67702007,8
10045,67720276,7
10045,67865348,9
10045,68113767,8
10045,68148315,6
10045,68512656,7
10045,68542101,2
10045,20070563,4
10045,20265458,9
10045,20265469,10
10045,21068223,4
10045,67026663,4
10045,67109730,1
10045,67122983,4
10045,67174363,4
10045,67378431,2
10045,67424013,4
10045,67469008,9
10045,67677525,6
10045,67777202,3
10045,67930524,5
10045,67945890,1
10045,68145788,9
10045,68339145,6
10045,68365707,8
10045,68405565,6
10045,68413328,9
10045,68491059,10
10045,68506477,8
10045,68515376,7
10045,20265355,6
10045,20288812,3
10045,21073700,1
10045,21075355,6
10045,67032066,7
10045,67038047,8
10045,67472492,3
10045,67718408,9
10045,67852721,2
10045,67954247,8
10045,68127419,10
10045,68197147,8
10045,68408194,5
10045,68483757,8
10045,68505303,4
10045,68514536,7
10045,68653138,9
10045,20260066,7
10045,20281027,8
10045,21038000,1
10045,21136798,9
10045,67017261,2
10045,67034227,8
10045,67050495,6
10045,67083818,9
10045,67174324,5
10045,67456343,4
10045,67464875,6
10045,67616103,4
10045,67737639,10
10045,68204042,3
10045,68275678,9
10045,68335930,1
10045,68519025,6
10045,68568701,2
10045,68613685,6
10045,68641232,3
10045,75020599,10
10045,20283178,9
10045,21069104,5
10045,21080264,5
10045,67016676,7
10045,67022873,4
10045,67083197,8
10045,67101056,7
10045,67424022,3
10045,67499056,7
10045,67793000,1
10045,67807140,1
10045,68145866,7
10045,68265258,9
10045,68268536,7
10045,68360951,2
10045,68501680,1
10045,20264859,10
10045,20265866,7
10045,67009449,10
10045,67023343,4
10045,67334051,2
10045,67466812,3
10045,67468933,4
10045,67616073,4
10045,67770436,7
10045,68188819,10
10045,68508720,1
10045,68573778,9
10045,68620065,6
10045,20264850,1
10045,20265977,8
10045,20288922,3
10045,21131498,9
10045,21134586,7
10045,67044478,9
10045,67064398,9
10045,67109925,6
10045,67119522,3
10045,67207551,2
10045,67272031,2
10045,67394520,1
10045,67461737,8
10045,67465325,6
10045,67544770,1
10045,67952960,1
10045,67954358,9
10045,67981290,1
10045,68339135,6
10045,21010392,3
10045,21038003,4
10045,67023351,2
10045,67050493,4
10045,67050687,8
10045,67251232,3
10045,67402845,6
10045,67659655,6
10045,67726669,10
10045,67765025,6
10045,67769874,5
10045,68197336,7
10045,68385202,3
10045,68501682,3
10045,68613883,4
10045,68649773,4
10045,68653135,6
10045,68655973,4
10045,20064767,8
10045,20265274,5
10045,67049403,4
10045,67104568,9
10045,67419689,10
10045,67436699,10
10045,67460913,4
10045,67465390,1
10045,67468890,1
10045,67540285,6
10045,67581658,9
10045,67659998,9
10045,67780169,10
10045,67793801,2
10045,67844619,10
10045,67978670,1
10045,68152485,6
10045,68342313,4
10045,68413626,7
10045,68491061,2
10045,68544671,2
10045,68649763,4
10045,20084168,9
10045,20211354,5
10045,21135144,5
10045,67234203,4
10045,67437336,7
10045,67576487,8
10045,67954231,2
10045,67962807,8
10045,68181726,7
10045,68285775,6
10045,20089475,6
10045,20289432,3
10045,67100331,2
10045,67436693,4
10045,67455308,9
10045,67596553,4
10045,67700449,10
10045,67865346,7
10045,67884553,4
10045,68403027,8
10045,68408192,3
10045,68438274,5
10045,68518754,5
10045,68553416,7
10045,68619817,8
10045,68640591,2
10045,21010306,7
10045,21137644,5
10045,67575955,6
10045,67581134,5
10045,67720270,1
10045,67731976,7
10045,67764764,5
10045,67928496,7
10045,68159670,1
10045,68340509,10
10045,68343743,4
10045,68620133,4
10045,20237864,5
10045,21022945,6
10045,21071488,9
10045,21141569,10
10045,67339094,5
10045,67683912,3
10045,67788862,3
10045,67909283,4
10045,67954933,4
10045,68343807,8
10045,68381649,10
10045,68431712,3
10045,68553429,10
10045,G0000007,8
10045,20262634,5
10045,21069771,2
10045,67030698,9
10045,67050987,8
10045,67257700,1
10045,67683908,9
10045,68128659,10
10045,68139835,6
10045,68275457,8
10045,68412060,1
10045,68655890,1
10045,21070140,1
10045,67011333,4
10045,67306239,10
10045,68345385,6
10045,68445116,7
10045,21138833,4
10045,66813510,1
10045,67100312,3
10045,67464269,10
10045,67464880,1
10045,67498635,6
10045,67679177,8
10045,67871673,4
10045,68258870,1
10045,68345740,1
10045,68381628,9
10045,68553444,5
10045,68659002,3
10045,20077067,8
10045,20249675,6
10045,20268663,4
10045,34090898,9
10045,67051039,10
10045,67209744,5
10045,67700582,3
10045,67716290,1
10045,68343733,4
10045,68344012,3
10045,68417582,3
10045,68553437,8
10045,75020404,5
10045,G0001917,8
10045,20075417,8
10045,20079765,6
10045,21010274,5
10045,21036257,8
10045,21079680,1
10045,67038100,1
10045,67393446,7
10045,67401278,9
10045,67507727,8
10045,67652184,5
10045,67683709,10
10045,67770186,7
10045,67954941,2
10045,68300879,10
10045,68491079,10
10045,67053392,3
10045,67071529,10
10045,67127839,10
10045,67132365,6
10045,67622007,8
10045,67869491,2
10045,67981466,7
10045,68345496,7
10045,20262631,2
10045,20265354,5
10045,21023730,1
10045,21069911,2
10045,67051043,4
10045,67577104,5
10045,67787128,9
10045,67890301,2
10045,21133052,3
10045,67659637,8
10045,68471300,1
10045,68508730,1
10045,21069105,6
10045,67050571,2
10045,67419691,2
10045,21009607,8
10045,21038005,6
10045,21068212,3
10045,67235099,10
10045,67485445,6
10045,67485474,5
10045,68284626,7
10045,67044480,1
10045,67050824,5
10045,67142562,3
10045,68489351,2
10045,68669024,5
10045,20079175,6
10045,20224673,4
10045,21010149,10
10045,65024840,1
10045,67684214,5
10045,67730422,3
10045,68128671,2
10045,68367514,5
10045,68417487,8
10045,68571351,2
10045,21010706,7
10045,67395424,5
10045,67730642,3
10045,68183247,8
10045,68515330,1
10045,68557631,2
10045,68617650,1
10045,67422709,10
10045,67460919,10
10045,67728583,4
10045,67950276,7
10045,67954944,5
10045,20093235,6
10045,21069197,8
10045,67044479,10
10045,67060687,8
10045,67231647,8
10045,67282752,3
10045,67758158,9
10045,68351705,6
10045,68459257,8
10045,20240588,9
10045,20275960,1
10045,21075017,8
10045,67462041,2
10045,67659765,6
10045,67872020,1
10045,68141988,9
10045,68409589,10
10045,68505302,3
10045,67018448,9
10045,68297850,1
10045,68409591,2
10045,67007833,4
10045,67432155,6
10045,67962820,1
10045,68160778,9
10045,68363075,6
10045,68684983,4
10045,20239311,2
10045,67022703,4
10045,68620063,4
10045,20232227,8
10045,20240585,6
10045,67022705,6
10045,67608781,2
10045,68121810,1
10045,67059820,1
10045,68148669,10
10045,20265184,5
10045,68113770,1
10045,68407533,4
10045,67038096,7
10045,67469948,9
10045,68113078,9
10045,20249674,5
10045,20296261,2
10045,67134444,5
10045,68343734,5
10045,68373733,4
10045,67231765,6
10045,67767775,6
10045,67769872,3
10045,68643951,2
10045,20239309,10
10045,34090900,1
10045,67009437,8
10045,68343738,9
10045,75020196,7
10045,20071865,6
10045,67100345,6
10045,68641224,5
10045,67003225,6
10045,67869342,3
10045,68620089,10
10045,68515343,4
10045,66811112,3
10045,68514540,1
10045,68643902,3
10045,21073138,9
10045,66812739,10
10045,67394536,7
10045,68668682,3
10045,75020189,10
10045,20080202,3
10045,20265583,4
10045,20272577,8
10045,21021064,5
10045,21068308,9
10045,21069941,2
10045,21079592,3
10045,21079621,2
10045,21130885,6
10045,21138823,4
10045,21139812,3
10045,21151368,9
10045,21156735,6
10045,67035997,8
10045,67037079,10
10045,67162511,2
10045,67234220,1
10045,67318967,8
10045,67339066,7
10045,67394522,3
10045,67428379,10
10045,67458530,1
10045,67462665,6
10045,67486058,9
10045,67511705,6
10045,67521146,7
10045,67576479,10
10045,67595515,6
10045,67706865,6
10045,67796345,6
10045,67860864,5
10045,67914107,8
10045,68119660,1
10045,68285675,6
10045,68452913,4
10045,68668680,1
10045,20084927,8
10045,20090149,10
10045,20240592,3
10045,21069940,1
10045,21070555,6
